image_id,region,mode,defect_pixels,defective,score
4613bc12c.jpg,2,contrast+20%,46077,1,0.20256786080977993
4613bc12c.jpg,2,contrast-20%,46077,1,0.15662522519216665
4613bc12c.jpg,3,original,14661,1,0.17221522151892343
4613bc12c.jpg,3,bright+20,14661,1,0.21935655112440394
4613bc12c.jpg,3,bright-20,14661,1,0.29768824359142604
4613bc12c.jpg,3,contrast+20%,14661,1,0.20964867294665052
4613bc12c.jpg,3,contrast-20%,14661,1,0.21163230563491034
8991e4a44.jpg,0,original,0,0,0.4742347801240041
8991e4a44.jpg,0,bright+20,0,0,0.6796482330706697
8991e4a44.jpg,0,bright-20,0,0,0.3185328293750159
8991e4a44.jpg,0,contrast+20%,0,0,0.4066243439379782
8991e4a44.jpg,0,contrast-20%,0,0,0.555019869980521
8991e4a44.jpg,1,original,4992,1,0.45518782506540817
8991e4a44.jpg,1,bright+20,4992,1,0.6037222306498075
8991e4a44.jpg,1,bright-20,4992,1,0.33008104127933857
8991e4a44.jpg,1,contrast+20%,4992,1,0.44478065036274234
8991e4a44.jpg,1,contrast-20%,4992,1,0.5010912741769591
8991e4a44.jpg,2,original,0,0,0.49549577754526697
8991e4a44.jpg,2,bright+20,0,0,0.6535110514462596
8991e4a44.jpg,2,bright-20,0,0,0.32673219824257893
8991e4a44.jpg,2,contrast+20%,0,0,0.4971820544565937
8991e4a44.jpg,2,contrast-20%,0,0,0.510454480693642
8991e4a44.jpg,3,original,0,0,0.25385299977344083
8991e4a44.jpg,3,bright+20,0,0,0.4832480520104136
8991e4a44.jpg,3,bright-20,0,0,0.21215975279599625
8991e4a44.jpg,3,contrast+20%,0,0,0.2936787797576986
8991e4a44.jpg,3,contrast-20%,0,0,0.3754117535777497
c35fa49e2.jpg,0,original,0,0,0.5907866229288695
c35fa49e2.jpg,0,bright+20,0,0,0.9980800160058181
c35fa49e2.jpg,0,bright-20,0,0,0.9965883367134643
c35fa49e2.jpg,0,contrast+20%,0,0,0.9949544762263536
c35fa49e2.jpg,0,contrast-20%,0,0,0.9956447791597192
c35fa49e2.jpg,1,original,0,0,0.604155715501361
c35fa49e2.jpg,1,bright+20,0,0,0.9994886241608446
c35fa49e2.jpg,1,bright-20,0,0,0.9992031146752398
c35fa49e2.jpg,1,contrast+20%,0,0,0.9988090396234145
c35fa49e2.jpg,1,contrast-20%,0,0,0.9991614134851642
c35fa49e2.jpg,2,original,0,0,0.7246345848699094
c35fa49e2.jpg,2,bright+20,0,0,0.999062579549792
c35fa49e2.jpg,2,bright-20,0,0,0.9983385021970572
c35fa49e2.jpg,2,contrast+20%,0,0,0.9978348551993874
c35fa49e2.jpg,2,contrast-20%,0,0,0.9984642822174696
c35fa49e2.jpg,3,original,10374,1,0.32128617123704895
c35fa49e2.jpg,3,bright+20,10374,1,0.4407448224515723
c35fa49e2.jpg,3,bright-20,10374,1,0.7054748678534208
c35fa49e2.jpg,3,contrast+20%,10374,1,0.632639758126303
c35fa49e2.jpg,3,contrast-20%,10374,1,0.49249206016982466
c7fb9db8c.jpg,0,original,0,0,0.5868566192592531
c7fb9db8c.jpg,0,bright+20,0,0,0.9962396518743176
c7fb9db8c.jpg,0,bright-20,0,0,0.9977724884370179
c7fb9db8c.jpg,0,contrast+20%,0,0,0.994944804942985
c7fb9db8c.jpg,0,contrast-20%,0,0,0.9913600963000238
c7fb9db8c.jpg,1,original,1092,1,0.41741884092259024
c7fb9db8c.jpg,1,bright+20,1092,1,0.7412970942848875
c7fb9db8c.jpg,1,bright-20,1092,1,0.7809786078303433
c7fb9db8c.jpg,1,contrast+20%,1092,1,0.755671493201896
c7fb9db8c.jpg,1,contrast-20%,1092,1,0.7491151117903392
c7fb9db8c.jpg,2,original,520,1,0.2742827936533591
c7fb9db8c.jpg,2,bright+20,520,1,0.4317289483188761
c7fb9db8c.jpg,2,bright-20,520,1,0.1894350131156945
c7fb9db8c.jpg,2,contrast+20%,520,1,0.2255181537687407
c7fb9db8c.jpg,2,contrast-20%,520,1,0.34515811695397897
c7fb9db8c.jpg,3,original,0,0,0.23179378802009495
c7fb9db8c.jpg,3,bright+20,0,0,0.4298205356986048
c7fb9db8c.jpg,3,bright-20,0,0,0.17059831870279832
c7fb9db8c.jpg,3,contrast+20%,0,0,0.16773281514768554
c7fb9db8c.jpg,3,contrast-20%,0,0,0.3380398822636848
1ef276277.jpg,0,original,0,0,0.29323745685443536
1ef276277.jpg,0,bright+20,0,0,0.255391459096432
1ef276277.jpg,0,bright-20,0,0,0.4768299997407381
1ef276277.jpg,0,contrast+20%,0,0,0.3623190609303275
1ef276277.jpg,0,contrast-20%,0,0,0.3073735293389459
1ef276277.jpg,1,original,3712,1,0.21620230720272493
1ef276277.jpg,1,bright+20,3712,1,0.2963790077503115
1ef276277.jpg,1,bright-20,3712,1,0.24535882179462654
1ef276277.jpg,1,contrast+20%,3712,1,0.19677384586977104
1ef276277.jpg,1,contrast-20%,3712,1,0.2793803528997286
1ef276277.jpg,2,original,0,0,0.139145679750003
1ef276277.jpg,2,bright+20,0,0,0.18319669614073805
1ef276277.jpg,2,bright-20,0,0,0.22377850409480793
1ef276277.jpg,2,contrast+20%,0,0,0.1424830219495382
1ef276277.jpg,2,contrast-20%,0,0,0.18551570693435193
1ef276277.jpg,3,original,0,0,0.34830934665972935
1ef276277.jpg,3,bright+20,0,0,0.24582600640376626
1ef276277.jpg,3,bright-20,0,0,0.574952215243238
1ef276277.jpg,3,contrast+20%,0,0,0.4496417072917013
1ef276277.jpg,3,contrast-20%,0,0,0.3228108924203926
0b5051d9f.jpg,0,original,0,0,0.590767914881801
0b5051d9f.jpg,0,bright+20,0,0,0.9980606041380334
0b5051d9f.jpg,0,bright-20,0,0,0.9969250210735299
0b5051d9f.jpg,0,contrast+20%,0,0,0.9949169175935376
0b5051d9f.jpg,0,contrast-20%,0,0,0.9923774170125563
0b5051d9f.jpg,1,original,0,0,0.598677725908088
0b5051d9f.jpg,1,bright+20,0,0,0.9987471168494252
0b5051d9f.jpg,1,bright-20,0,0,0.9996133979002958
0b5051d9f.jpg,1,contrast+20%,0,0,0.9986636606798126
0b5051d9f.jpg,1,contrast-20%,0,0,0.9978205347288774
0b5051d9f.jpg,2,original,3796,1,0.1580570192091736
0b5051d9f.jpg,2,bright+20,3796,1,0.46718780616370015
0b5051d9f.jpg,2,bright-20,3796,1,0.4036503086910119
0b5051d9f.jpg,2,contrast+20%,3796,1,0.3937168559478529
0b5051d9f.jpg,2,contrast-20%,3796,1,0.43310666062665093
0b5051d9f.jpg,3,original,366,1,0.3304205536803296
0b5051d9f.jpg,3,bright+20,366,1,0.5334111641552096
0b5051d9f.jpg,3,bright-20,366,1,0.257518289361615
0b5051d9f.jpg,3,contrast+20%,366,1,0.2423358627340596
0b5051d9f.jpg,3,contrast-20%,366,1,0.44509458767151144
464a009f9.jpg,0,original,18563,1,0.23930612680818014
464a009f9.jpg,0,bright+20,18563,1,0.23523570466085422
464a009f9.jpg,0,bright-20,18563,1,0.3747297496344262
464a009f9.jpg,0,contrast+20%,18563,1,0.28952404873334375
464a009f9.jpg,0,contrast-20%,18563,1,0.252258695843093
464a009f9.jpg,1,original,101271,1,0.35633882078975054
464a009f9.jpg,1,bright+20,101271,1,0.24384736675008942
464a009f9.jpg,1,bright-20,101271,1,0.4820714246759516
464a009f9.jpg,1,contrast+20%,101271,1,0.37984449452229874
464a009f9.jpg,1,contrast-20%,101271,1,0.3202320985452294
464a009f9.jpg,2,original,101014,1,0.1968937291972328
464a009f9.jpg,2,bright+20,101014,1,0.12976074905586224
464a009f9.jpg,2,bright-20,101014,1,0.30816288770050637
464a009f9.jpg,2,contrast+20%,101014,1,0.2308166167900208
464a009f9.jpg,2,contrast-20%,101014,1,0.17156667290078742
464a009f9.jpg,3,original,44665,1,0.18945338210140625
464a009f9.jpg,3,bright+20,44665,1,0.16372687006177364
464a009f9.jpg,3,bright-20,44665,1,0.3211528816316379
464a009f9.jpg,3,contrast+20%,44665,1,0.23704978343766153
464a009f9.jpg,3,contrast-20%,44665,1,0.1772440874044307
ad8744ba7.jpg,0,original,0,0,0.3015410846210151
ad8744ba7.jpg,0,bright+20,0,0,0.44114118350684595
ad8744ba7.jpg,0,bright-20,0,0,0.29714662906509165
ad8744ba7.jpg,0,contrast+20%,0,0,0.24658605074396717
ad8744ba7.jpg,0,contrast-20%,0,0,0.3937396350103737
ad8744ba7.jpg,1,original,0,0,0.3870263488810607
ad8744ba7.jpg,1,bright+20,0,0,0.5146571448638949
ad8744ba7.jpg,1,bright-20,0,0,0.3024791650665577
ad8744ba7.jpg,1,contrast+20%,0,0,0.33900812948115666
ad8744ba7.jpg,1,contrast-20%,0,0,0.4535334100454911
ad8744ba7.jpg,2,original,0,0,0.22800213144446013
ad8744ba7.jpg,2,bright+20,0,0,0.37916088102013296
ad8744ba7.jpg,2,bright-20,0,0,0.12824260145425564
ad8744ba7.jpg,2,contrast+20%,0,0,0.21218063196905698
ad8744ba7.jpg,2,contrast-20%,0,0,0.2670228954841426
ad8744ba7.jpg,3,original,5142,1,0.16703996664830148
ad8744ba7.jpg,3,bright+20,5142,1,0.21546319766541056
ad8744ba7.jpg,3,bright-20,5142,1,0.19549272168534634
ad8744ba7.jpg,3,contrast+20%,5142,1,0.1486831729503867
ad8744ba7.jpg,3,contrast-20%,5142,1,0.17984918470369363
446ba8f9b.jpg,0,original,0,0,0.47372366223603135
446ba8f9b.jpg,0,bright+20,0,0,0.6737651432429699
446ba8f9b.jpg,0,bright-20,0,0,0.29880995239567465
446ba8f9b.jpg,0,contrast+20%,0,0,0.4155518435241927
446ba8f9b.jpg,0,contrast-20%,0,0,0.5471700030707684
446ba8f9b.jpg,1,original,3126,1,0.5411821664052785
446ba8f9b.jpg,1,bright+20,3126,1,0.6727950086687691
446ba8f9b.jpg,1,bright-20,3126,1,0.4129358418637854
446ba8f9b.jpg,1,contrast+20%,3126,1,0.5442335745676881
446ba8f9b.jpg,1,contrast-20%,3126,1,0.5683514597076433
446ba8f9b.jpg,2,original,0,0,0.48058233105219184
446ba8f9b.jpg,2,bright+20,0,0,0.6371202108813945
446ba8f9b.jpg,2,bright-20,0,0,0.3253758136553808
446ba8f9b.jpg,2,contrast+20%,0,0,0.48798352796316324
446ba8f9b.jpg,2,contrast-20%,0,0,0.4961662373920978
446ba8f9b.jpg,3,original,2818,1,0.31514850460884664
446ba8f9b.jpg,3,bright+20,2818,1,0.5213383924732744
446ba8f9b.jpg,3,bright-20,2818,1,0.23759316730421934
446ba8f9b.jpg,3,contrast+20%,2818,1,0.35592192090530783
446ba8f9b.jpg,3,contrast-20%,2818,1,0.4077709301757372
b19fbab56.jpg,0,original,2745,1,0.30005589596020704
b19fbab56.jpg,0,bright+20,2745,1,0.42975555628007606
b19fbab56.jpg,0,bright-20,2745,1,0.3257367359769743
b19fbab56.jpg,0,contrast+20%,2745,1,0.24255109854330975
b19fbab56.jpg,0,contrast-20%,2745,1,0.39620304870927026
b19fbab56.jpg,1,original,2047,1,0.2774952536521912
b19fbab56.jpg,1,bright+20,2047,1,0.4027486719646058
b19fbab56.jpg,1,bright-20,2047,1,0.22578463133170523
b19fbab56.jpg,1,contrast+20%,2047,1,0.22846639077941813
b19fbab56.jpg,1,contrast-20%,2047,1,0.3505875336405787
b19fbab56.jpg,2,original,0,0,0.21487477161656826
b19fbab56.jpg,2,bright+20,0,0,0.36484645849385133
b19fbab56.jpg,2,bright-20,0,0,0.14347977573804144
b19fbab56.jpg,2,contrast+20%,0,0,0.17694919618261645
b19fbab56.jpg,2,contrast-20%,0,0,0.27943062695223786
b19fbab56.jpg,3,original,2340,1,0.20560816400402904
b19fbab56.jpg,3,bright+20,2340,1,0.36189254439807494
b19fbab56.jpg,3,bright-20,2340,1,0.23964548320206974
b19fbab56.jpg,3,contrast+20%,2340,1,0.16158960706465153
b19fbab56.jpg,3,contrast-20%,2340,1,0.31188936588640687
060c3159e.jpg,0,original,0,0,0.26462429394879344
060c3159e.jpg,0,bright+20,0,0,0.3195125370538394
060c3159e.jpg,0,bright-20,0,0,0.3892765652648132
060c3159e.jpg,0,contrast+20%,0,0,0.2667276970640317
060c3159e.jpg,0,contrast-20%,0,0,0.33333812171400357
060c3159e.jpg,1,original,0,0,0.3287713877481711
060c3159e.jpg,1,bright+20,0,0,0.36367717259354326
060c3159e.jpg,1,bright-20,0,0,0.42031817254054993
060c3159e.jpg,1,contrast+20%,0,0,0.29726612043416667
060c3159e.jpg,1,contrast-20%,0,0,0.399450426707636
060c3159e.jpg,2,original,3473,1,0.18858880671562667
060c3159e.jpg,2,bright+20,3473,1,0.38336129268735536
060c3159e.jpg,2,bright-20,3473,1,0.5397978488387799
060c3159e.jpg,2,contrast+20%,3473,1,0.44011086553717593
060c3159e.jpg,2,contrast-20%,3473,1,0.42187473442098883
060c3159e.jpg,3,original,0,0,0.7165023381303905
060c3159e.jpg,3,bright+20,0,0,0.9953589307329695
060c3159e.jpg,3,bright-20,0,0,0.9964921961273927
060c3159e.jpg,3,contrast+20%,0,0,0.9920157720346199
060c3159e.jpg,3,contrast-20%,0,0,0.9863938890268931
1dd76fb74.jpg,0,original,0,0,0.4463209362877568
1dd76fb74.jpg,0,bright+20,0,0,0.5814964138794881
1dd76fb74.jpg,0,bright-20,0,0,0.4450290977489684
1dd76fb74.jpg,0,contrast+20%,0,0,0.37245534184360785
1dd76fb74.jpg,0,contrast-20%,0,0,0.5417788948510126
1dd76fb74.jpg,1,original,0,0,0.40671084150538256
1dd76fb74.jpg,1,bright+20,0,0,0.4921458684628951
1dd76fb74.jpg,1,bright-20,0,0,0.41620056674004
1dd76fb74.jpg,1,contrast+20%,0,0,0.34358331277605647
1dd76fb74.jpg,1,contrast-20%,0,0,0.48882954213508567
1dd76fb74.jpg,2,original,2168,1,0.3181793059553264
1dd76fb74.jpg,2,bright+20,2168,1,0.4125209170287992
1dd76fb74.jpg,2,bright-20,2168,1,0.3475407393188466
1dd76fb74.jpg,2,contrast+20%,2168,1,0.256650041485705
1dd76fb74.jpg,2,contrast-20%,2168,1,0.4021841180134023
1dd76fb74.jpg,3,original,13325,1,0.27946169116120245
1dd76fb74.jpg,3,bright+20,13325,1,0.306124850018921
1dd76fb74.jpg,3,bright-20,13325,1,0.46660180803127027
1dd76fb74.jpg,3,contrast+20%,13325,1,0.3113474335002018
1dd76fb74.jpg,3,contrast-20%,13325,1,0.33827187624128885
a75bb4c01.jpg,0,original,0,0,0.577041897543744
a75bb4c01.jpg,0,bright+20,0,0,0.989957225749421
a75bb4c01.jpg,0,bright-20,0,0,0.9915493161571348
a75bb4c01.jpg,0,contrast+20%,0,0,0.9928495462998403
a75bb4c01.jpg,0,contrast-20%,0,0,0.9829783132720301
a75bb4c01.jpg,1,original,2554,1,0.3273446829391027
a75bb4c01.jpg,1,bright+20,2554,1,0.31459578517359893
a75bb4c01.jpg,1,bright-20,2554,1,0.43326922977108323
a75bb4c01.jpg,1,contrast+20%,2554,1,0.3074621346330565
a75bb4c01.jpg,1,contrast-20%,2554,1,0.362625134174106
a75bb4c01.jpg,2,original,0,0,0.6009367365016518
a75bb4c01.jpg,2,bright+20,0,0,0.4894774063894343
a75bb4c01.jpg,2,bright-20,0,0,0.7658572523182792
a75bb4c01.jpg,2,contrast+20%,0,0,0.6578041007555299
a75bb4c01.jpg,2,contrast-20%,0,0,0.5851723326243414
a75bb4c01.jpg,3,original,0,0,0.5559543572002241
a75bb4c01.jpg,3,bright+20,0,0,0.5206050133412755
a75bb4c01.jpg,3,bright-20,0,0,0.7377359057927213
a75bb4c01.jpg,3,contrast+20%,0,0,0.6128410926359418
a75bb4c01.jpg,3,contrast-20%,0,0,0.5774978822808514
4e2e1bdb7.jpg,0,original,4564,1,0.2230500750590206
4e2e1bdb7.jpg,0,bright+20,4564,1,0.3558947183595096
4e2e1bdb7.jpg,0,bright-20,4564,1,0.2160759331939369
4e2e1bdb7.jpg,0,contrast+20%,4564,1,0.21553608276438826
4e2e1bdb7.jpg,0,contrast-20%,4564,1,0.29234476046985275
4e2e1bdb7.jpg,1,original,0,0,0.22177882336845153
4e2e1bdb7.jpg,1,bright+20,0,0,0.2885881500636322
4e2e1bdb7.jpg,1,bright-20,0,0,0.2559456114472773
4e2e1bdb7.jpg,1,contrast+20%,0,0,0.21920040038679484
4e2e1bdb7.jpg,1,contrast-20%,0,0,0.27202829299772313
4e2e1bdb7.jpg,2,original,15073,1,0.16091944921669246
4e2e1bdb7.jpg,2,bright+20,15073,1,0.267077377490915
4e2e1bdb7.jpg,2,bright-20,15073,1,0.14845620444818247
4e2e1bdb7.jpg,2,contrast+20%,15073,1,0.16594956620219845
4e2e1bdb7.jpg,2,contrast-20%,15073,1,0.2028272695865057
4e2e1bdb7.jpg,3,original,14784,1,0.06157076836942736
4e2e1bdb7.jpg,3,bright+20,14784,1,0.3888626339775587
4e2e1bdb7.jpg,3,bright-20,14784,1,0.3625705973735116
4e2e1bdb7.jpg,3,contrast+20%,14784,1,0.3180838146601453
4e2e1bdb7.jpg,3,contrast-20%,14784,1,0.3447742585305067
d1e1bf13e.jpg,0,original,1806,1,0.38450694703844157
d1e1bf13e.jpg,0,bright+20,1806,1,0.3820798414752379
d1e1bf13e.jpg,0,bright-20,1806,1,0.5379725679976097
d1e1bf13e.jpg,0,contrast+20%,1806,1,0.3986377362369433
d1e1bf13e.jpg,0,contrast-20%,1806,1,0.43584439378457507
d1e1bf13e.jpg,1,original,1870,1,0.34045813001933695
d1e1bf13e.jpg,1,bright+20,1870,1,0.36101554720721485
d1e1bf13e.jpg,1,bright-20,1870,1,0.44871920648648334
d1e1bf13e.jpg,1,contrast+20%,1870,1,0.31829139535384227
d1e1bf13e.jpg,1,contrast-20%,1870,1,0.4056830233078438
d1e1bf13e.jpg,2,original,2373,1,0.30714959032901334
d1e1bf13e.jpg,2,bright+20,2373,1,0.32613055284145714
d1e1bf13e.jpg,2,bright-20,2373,1,0.4329965911297702
d1e1bf13e.jpg,2,contrast+20%,2373,1,0.2791861562150021
d1e1bf13e.jpg,2,contrast-20%,2373,1,0.3730598035450169
d1e1bf13e.jpg,3,original,8798,1,0.28239109860907563
d1e1bf13e.jpg,3,bright+20,8798,1,0.3323935561741768
d1e1bf13e.jpg,3,bright-20,8798,1,0.44351317476625773
d1e1bf13e.jpg,3,contrast+20%,8798,1,0.2926667444739103
d1e1bf13e.jpg,3,contrast-20%,8798,1,0.3559396936745425
e868908d6.jpg,0,original,5254,1,0.22426025148400217
e868908d6.jpg,0,bright+20,5254,1,0.28987090271826144
e868908d6.jpg,0,bright-20,5254,1,0.33992338262965044
e868908d6.jpg,0,contrast+20%,5254,1,0.23656332726452362
e868908d6.jpg,0,contrast-20%,5254,1,0.2885547996119938
e868908d6.jpg,1,original,0,0,0.23352206628465874
e868908d6.jpg,1,bright+20,0,0,0.27679431736462234
e868908d6.jpg,1,bright-20,0,0,0.300117299264749
e868908d6.jpg,1,contrast+20%,0,0,0.23181786633082543
e868908d6.jpg,1,contrast-20%,0,0,0.28441842603461964
e868908d6.jpg,2,original,11412,1,0.15370140436318355
e868908d6.jpg,2,bright+20,11412,1,0.2144192927052103
e868908d6.jpg,2,bright-20,11412,1,0.19805515795307144
e868908d6.jpg,2,contrast+20%,11412,1,0.16455500896768357
e868908d6.jpg,2,contrast-20%,11412,1,0.19103466160679983
e868908d6.jpg,3,original,0,0,0.18416032558461315
e868908d6.jpg,3,bright+20,0,0,0.33558001579065305
e868908d6.jpg,3,bright-20,0,0,0.1809891514997318
e868908d6.jpg,3,contrast+20%,0,0,0.17434962076099214
e868908d6.jpg,3,contrast-20%,0,0,0.26198429992444094
7f1b37606.jpg,0,original,6827,1,0.2184215881268564
7f1b37606.jpg,0,bright+20,6827,1,0.30136447394227167
7f1b37606.jpg,0,bright-20,6827,1,0.2519707237603538
7f1b37606.jpg,0,contrast+20%,6827,1,0.25971462504209797
7f1b37606.jpg,0,contrast-20%,6827,1,0.2512690175398107
7f1b37606.jpg,1,original,44960,1,0.2198022271743031
7f1b37606.jpg,1,bright+20,44960,1,0.2655115625043674
7f1b37606.jpg,1,bright-20,44960,1,0.24814431744884463
7f1b37606.jpg,1,contrast+20%,44960,1,0.25006247378853597
7f1b37606.jpg,1,contrast-20%,44960,1,0.23377953400764898
7f1b37606.jpg,2,original,0,0,0.19261332999205183
7f1b37606.jpg,2,bright+20,0,0,0.17953562391440536
7f1b37606.jpg,2,bright-20,0,0,0.29243614718857514
7f1b37606.jpg,2,contrast+20%,0,0,0.21739785951793592
7f1b37606.jpg,2,contrast-20%,0,0,0.20564362634336808
7f1b37606.jpg,3,original,0,0,0.2822310682196256
7f1b37606.jpg,3,bright+20,0,0,0.2181698779722891
7f1b37606.jpg,3,bright-20,0,0,0.4980958640956453
7f1b37606.jpg,3,contrast+20%,0,0,0.3600550675318804
7f1b37606.jpg,3,contrast-20%,0,0,0.2787743970533956
68142cad1.jpg,0,original,0,0,0.5907866229288695
68142cad1.jpg,0,bright+20,0,0,0.9980800160058181
68142cad1.jpg,0,bright-20,0,0,0.9967935707216251
68142cad1.jpg,0,contrast+20%,0,0,0.9949146182822692
68142cad1.jpg,0,contrast-20%,0,0,0.9943989888942621
68142cad1.jpg,1,original,0,0,0.5742444164276761
68142cad1.jpg,1,bright+20,0,0,0.9983147366768367
68142cad1.jpg,1,bright-20,0,0,0.9989432537161342
68142cad1.jpg,1,contrast+20%,0,0,0.9983380040770966
68142cad1.jpg,1,contrast-20%,0,0,0.9974416207502201
68142cad1.jpg,2,original,3042,1,0.3630994366797934
68142cad1.jpg,2,bright+20,3042,1,0.4041551194370788
68142cad1.jpg,2,bright-20,3042,1,0.30353176312860103
68142cad1.jpg,2,contrast+20%,3042,1,0.2889868318986162
68142cad1.jpg,2,contrast-20%,3042,1,0.3887082095803386
68142cad1.jpg,3,original,0,0,0.2915555194904703
68142cad1.jpg,3,bright+20,0,0,0.5106700339202337
68142cad1.jpg,3,bright-20,0,0,0.17026622698106325
68142cad1.jpg,3,contrast+20%,0,0,0.21901249087653832
68142cad1.jpg,3,contrast-20%,0,0,0.39563109933713736
1f3e0b337.jpg,0,original,0,0,0.3488930432107366
1f3e0b337.jpg,0,bright+20,0,0,0.4521312377201211
1f3e0b337.jpg,0,bright-20,0,0,0.4032934747448116
1f3e0b337.jpg,0,contrast+20%,0,0,0.2960980494672196
1f3e0b337.jpg,0,contrast-20%,0,0,0.4409859888490639
1f3e0b337.jpg,1,original,0,0,0.3698753160839219
1f3e0b337.jpg,1,bright+20,0,0,0.4195246693891043
1f3e0b337.jpg,1,bright-20,0,0,0.4418239801514554
1f3e0b337.jpg,1,contrast+20%,0,0,0.3239058793068345
1f3e0b337.jpg,1,contrast-20%,0,0,0.44615479313527523
1f3e0b337.jpg,2,original,2377,1,0.2919831276110557
1f3e0b337.jpg,2,bright+20,2377,1,0.3211589519691757
1f3e0b337.jpg,2,bright-20,2377,1,0.4129276259379348
1f3e0b337.jpg,2,contrast+20%,2377,1,0.26136000574257645
1f3e0b337.jpg,2,contrast-20%,2377,1,0.360894641201564
1f3e0b337.jpg,3,original,0,0,0.11097108731896849
1f3e0b337.jpg,3,bright+20,0,0,0.4799450306574864
1f3e0b337.jpg,3,bright-20,0,0,0.32016484286242075
1f3e0b337.jpg,3,contrast+20%,0,0,0.28749906646158196
1f3e0b337.jpg,3,contrast-20%,0,0,0.4127964438032595
a71e53574.jpg,0,original,0,0,0.5907866229288695
a71e53574.jpg,0,bright+20,0,0,0.9980800160058181
a71e53574.jpg,0,bright-20,0,0,0.9965936075232809
a71e53574.jpg,0,contrast+20%,0,0,0.9949393986892985
a71e53574.jpg,0,contrast-20%,0,0,0.996603475593262
a71e53574.jpg,1,original,0,0,0.6037092492927152
a71e53574.jpg,1,bright+20,0,0,0.9991879054794841
a71e53574.jpg,1,bright-20,0,0,0.9992039611506962
a71e53574.jpg,1,contrast+20%,0,0,0.9986543351394204
a71e53574.jpg,1,contrast-20%,0,0,0.9981651284472554
a71e53574.jpg,2,original,0,0,0.7244449594484752
a71e53574.jpg,2,bright+20,0,0,0.9988762739553008
a71e53574.jpg,2,bright-20,0,0,0.9982343328898827
a71e53574.jpg,2,contrast+20%,0,0,0.9974179717745902
a71e53574.jpg,2,contrast-20%,0,0,0.9978794307267262
a71e53574.jpg,3,original,1373,1,0.2574130751696353
a71e53574.jpg,3,bright+20,1373,1,0.4311009887536882
a71e53574.jpg,3,bright-20,1373,1,0.6589512674845031
a71e53574.jpg,3,contrast+20%,1373,1,0.5294881564855584
a71e53574.jpg,3,contrast-20%,1373,1,0.4766036442437734
763871334.jpg,0,original,0,0,0.3763855599780447
763871334.jpg,0,bright+20,0,0,0.5614418228322764
763871334.jpg,0,bright-20,0,0,0.30297061326651265
763871334.jpg,0,contrast+20%,0,0,0.29929957621632175
763871334.jpg,0,contrast-20%,0,0,0.4764803425062795
763871334.jpg,1,original,0,0,0.343211158654635
763871334.jpg,1,bright+20,0,0,0.49283837342630266
763871334.jpg,1,bright-20,0,0,0.24595334097156024
763871334.jpg,1,contrast+20%,0,0,0.304107462175657
763871334.jpg,1,contrast-20%,0,0,0.41053327132780126
763871334.jpg,2,original,12032,1,0.28633980611545806
763871334.jpg,2,bright+20,12032,1,0.4574884052515884
763871334.jpg,2,bright-20,12032,1,0.15667452842666488
763871334.jpg,2,contrast+20%,12032,1,0.27030235044334383
763871334.jpg,2,contrast-20%,12032,1,0.33035960880232534
763871334.jpg,3,original,0,0,0.21182707947082885
763871334.jpg,3,bright+20,0,0,0.4349825756417303
763871334.jpg,3,bright-20,0,0,0.248876828413383
763871334.jpg,3,contrast+20%,0,0,0.26457393927943
763871334.jpg,3,contrast-20%,0,0,0.34981771479453666
c9c7d9ddb.jpg,0,original,0,0,0.3220462745784406
c9c7d9ddb.jpg,0,bright+20,0,0,0.40903056926448805
c9c7d9ddb.jpg,0,bright-20,0,0,0.39983193130012185
c9c7d9ddb.jpg,0,contrast+20%,0,0,0.282198625122177
c9c7d9ddb.jpg,0,contrast-20%,0,0,0.40913044873481097
c9c7d9ddb.jpg,1,original,0,0,0.37684725970395194
c9c7d9ddb.jpg,1,bright+20,0,0,0.46079680985353766
c9c7d9ddb.jpg,1,bright-20,0,0,0.3918750711264172
c9c7d9ddb.jpg,1,contrast+20%,0,0,0.31538590752784407
c9c7d9ddb.jpg,1,contrast-20%,0,0,0.45922252975338074
c9c7d9ddb.jpg,2,original,1144,1,0.24277961141630425
c9c7d9ddb.jpg,2,bright+20,1144,1,0.2919752049121416
c9c7d9ddb.jpg,2,bright-20,1144,1,0.33684293494945783
c9c7d9ddb.jpg,2,contrast+20%,1144,1,0.20746745578410597
c9c7d9ddb.jpg,2,contrast-20%,1144,1,0.31558631178119634
c9c7d9ddb.jpg,3,original,0,0,0.32564810171837066
c9c7d9ddb.jpg,3,bright+20,0,0,0.3743056212187814
c9c7d9ddb.jpg,3,bright-20,0,0,0.48148588231707695
c9c7d9ddb.jpg,3,contrast+20%,0,0,0.3309162055939352
c9c7d9ddb.jpg,3,contrast-20%,0,0,0.39976961180490966
cbcd45716.jpg,0,original,4480,1,0.27455137591305356
cbcd45716.jpg,0,bright+20,4480,1,0.31020533333393185
cbcd45716.jpg,0,bright-20,4480,1,0.41695551695227895
cbcd45716.jpg,0,contrast+20%,4480,1,0.2871601901461796
cbcd45716.jpg,0,contrast-20%,4480,1,0.33676828237271106
cbcd45716.jpg,1,original,4590,1,0.23352122453911622
cbcd45716.jpg,1,bright+20,4590,1,0.3092335841393825
cbcd45716.jpg,1,bright-20,4590,1,0.2773580973058015
cbcd45716.jpg,1,contrast+20%,4590,1,0.2014569638483368
cbcd45716.jpg,1,contrast-20%,4590,1,0.30585230059034685
